Year,Month,SensorName,Snow Water Equivalent (in),Precipitation Accumulation (in),Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in),WeekNum
2010,6,Surprise Lakes,17.9933333333,92.39,55.1666666667,38.5666666667,46.0333333333,0.246666666667,2.5
2010,6,Swamp Creek,0.0,30.7933333333,59.8,39.6,48.7,0.0833333333333,2.5
2010,6,Thunder Basin,2.23,56.9766666667,55.1666666667,36.9666666667,44.6666666667,0.14,2.5
2010,6,Tinkham Creek,0.0,84.4466666667,56.6666666667,41.1,47.5333333333,0.226666666667,2.5
2010,6,Touchet,0.0,47.6833333333,56.8,41.7,49.2,0.173333333333,2.5
2010,6,Trough,0.0,27.13,55.6666666667,40.9666666667,47.8,0.0833333333333,2.5
2010,6,Upper Wheeler,0.0,23.7366666667,59.0,41.2,49.5333333333,0.0833333333333,2.5
2010,6,Waterhole,32.6866666667,82.2833333333,49.9666666667,33.6666666667,41.2666666667,0.0333333333333,2.5
2010,6,Wells Creek,3.94333333333,78.7033333333,54.2666666667,40.1333333333,46.4,0.123333333333,2.5
2010,6,White Pass ES,1.58333333333,37.2933333333,59.5,43.3666666667,50.4,0.0766666666667,2.5
2010,7,Alpine Meadows,0.0,139.003225806,64.7741935484,49.8064516129,55.7419354839,0.0322580645161,2.54838709677
2010,7,Blewett Pass,0.0,30.1,73.8064516129,50.3548387097,61.0322580645,0.0,2.54838709677
2010,7,Burnt Mountain,0.0,68.364516129,61.3870967742,48.1935483871,54.5483870968,0.0193548387097,2.54838709677
2010,7,Corral Pass,2.91612903226,54.6032258065,62.3548387097,44.4838709677,52.0967741935,0.041935483871,2.54838709677
2010,7,Cougar Mountain,0.0,79.9806451613,64.3225806452,49.5806451613,56.2903225806,0.0451612903226,2.54838709677
2010,7,Dungeness,0.00322580645161,66.4967741935,68.064516129,48.9677419355,56.2580645161,0.00322580645161,2.54838709677
2010,7,Elbow Lake,0.0,140.196774194,70.0322580645,49.8709677419,58.7419354839,0.00645161290323,2.54838709677
2010,7,Grouse Camp,0.0,33.5903225806,70.4516129032,45.4516129032,56.6451612903,0.0129032258065,2.54838709677
2010,7,Hart's Pass,0.303333333333,46.9533333333,59.1,42.7666666667,50.4,0.0533333333333,2.53333333333
2010,7,Huckleberry,0.0,35.4548387097,71.5161290323,45.8064516129,58.6451612903,0.0129032258065,2.54838709677
2010,7,June Lake,0.0,153.567741935,67.8709677419,49.9677419355,57.7419354839,0.0193548387097,2.54838709677
2010,7,Lone Pine,0.0451612903226,98.4806451613,66.064516129,49.3548387097,57.2580645161,0.0129032258065,2.54838709677
2010,7,Lyman Lake,6.96774193548,77.264516129,67.2258064516,44.9677419355,53.3548387097,0.0516129032258,2.54838709677
2010,7,Meadows Pass,0.0,76.7,68.8387096774,44.5161290323,56.2258064516,0.0258064516129,2.54838709677
2010,7,Morse Lake,7.16,84.0,65.3666666667,41.5666666667,52.3666666667,0.0,2.56666666667
2010,7,Moses Mountain,0.0,26.8290322581,68.3225806452,49.8387096774,58.6774193548,0.0322580645161,2.54838709677
2010,7,Mount Crag,0.238709677419,99.0838709677,64.4838709677,47.8064516129,54.7419354839,0.00967741935484,2.54838709677
2010,7,Mount Gardner,0.0,89.3935483871,66.064516129,50.6129032258,57.4193548387,0.0290322580645,2.54838709677
2010,7,Mowich,0.0,54.464516129,68.2580645161,50.1935483871,58.1290322581,0.0161290322581,2.54838709677
2010,7,Olallie Meadows,0.0,106.574193548,64.0967741935,48.6129032258,55.3548387097,0.0322580645161,2.54838709677
2010,7,Paradise ,18.4580645161,99.564516129,62.8064516129,46.0,53.3548387097,0.0225806451613,2.54838709677
2010,7,Park Creek Ridge,0.0,59.2,67.2258064516,50.7419354839,57.9677419355,0.0258064516129,2.54838709677
2010,7,Pigtail Peak,3.91935483871,73.6935483871,62.4838709677,43.4838709677,52.935483871,0.00322580645161,2.54838709677
2010,7,Pope Ridge,0.0,31.4612903226,76.5161290323,49.6451612903,59.7741935484,0.00666666666667,2.54838709677
2010,7,Potato Hill,0.0,46.6483870968,70.7096774194,53.3225806452,61.3548387097,0.0290322580645,2.54838709677
2010,7,Quartz Peak,0.0,46.6483870968,70.7096774194,53.3225806452,61.3548387097,0.0290322580645,2.54838709677
2010,7,Rex River,0.0,90.9096774194,64.3548387097,46.6451612903,55.5483870968,0.0290322580645,2.54838709677
2010,7,Salmon Meadows,0.0,22.4387096774,71.5806451613,47.0967741935,59.1935483871,0.0354838709677,2.54838709677
2010,7,Sasse Ridge,0.0,51.7,72.1935483871,49.2903225806,58.7419354839,0.0,2.54838709677
2010,7,Sheep Canyon,0.0,134.570967742,65.0967741935,47.7419354839,55.8064516129,0.0161290322581,2.54838709677
2010,7,Skookum Creek,0.0,122.8,66.3225806452,50.6774193548,57.3870967742,0.0225806451613,2.54838709677
2010,7,Spencer Meadow,0.0,92.4,69.1935483871,46.2258064516,57.2258064516,0.0,2.54838709677
2010,7,Spirit Lake,0.0,90.4366666667,66.8333333333,47.5333333333,56.9,0.00666666666667,2.56666666667
2010,7,Stampede Pass,0.0,65.1806451613,64.8064516129,48.2258064516,55.2903225806,0.00645161290323,2.54838709677
2010,7,Surprise Lakes,0.00967741935484,94.3935483871,68.5806451613,47.3548387097,56.8064516129,0.00645161290323,2.54838709677
2010,7,Swamp Creek,0.0,31.8967741935,71.5161290323,44.5161290323,56.7741935484,0.0451612903226,2.54838709677
2010,7,Thunder Basin,0.0,58.3935483871,67.1612903226,41.7419354839,52.1935483871,0.00645161290323,2.54838709677
2010,7,Tinkham Creek,0.0,87.0096774194,68.7096774194,47.0967741935,56.064516129,0.0225806451613,2.54838709677
2010,7,Touchet,0.0,49.0483870968,69.1612903226,50.0967741935,59.6129032258,0.0193548387097,2.54838709677
2010,7,Trough,0.0,27.8935483871,67.2903225806,50.2258064516,58.4838709677,0.0129032258065,2.54838709677
2010,7,Upper Wheeler,0.0,24.4,70.7096774194,49.8387096774,59.064516129,0.0,2.54838709677
2010,7,Waterhole,1.32413793103,82.5965517241,60.8620689655,42.9655172414,50.9655172414,0.00357142857143,2.58620689655
2010,7,Wells Creek,0.0,80.0709677419,65.7096774194,48.5161290323,56.064516129,0.00967741935484,2.54838709677
2010,7,White Pass ES,0.0,37.9,73.6774193548,51.6129032258,62.064516129,0.0,2.54838709677
2010,8,Alpine Meadows,0.0,140.609677419,62.9677419355,49.8387096774,55.3225806452,0.21935483871,2.54838709677
2010,8,Blewett Pass,0.0,30.3032258065,70.4838709677,49.3225806452,58.5161290323,0.0290322580645,2.54838709677
2010,8,Burnt Mountain,0.0,69.0032258065,60.5806451613,48.2258064516,53.9032258065,0.0806451612903,2.54838709677
2010,8,Corral Pass,0.0,55.0,60.3548387097,43.7741935484,50.6129032258,0.0258064516129,2.54838709677
2010,8,Cougar Mountain,0.0,80.5903225806,62.8387096774,50.2903225806,56.064516129,0.0903225806452,2.54838709677
2010,8,Dungeness,0.0,66.8806451613,65.8387096774,49.064516129,55.3548387097,0.041935483871,2.54838709677
2010,8,Elbow Lake,0.0,141.025806452,68.3870967742,50.6129032258,57.7741935484,0.129032258065,2.54838709677
2010,8,Grouse Camp,0.0,33.9419354839,68.0,45.0322580645,54.5806451613,0.0161290322581,2.54838709677
2010,8,Hart's Pass,0.0,48.3193548387,58.1935483871,42.5161290323,49.1612903226,0.0129032258065,2.54838709677
2010,8,Huckleberry,0.0,35.5774193548,70.2903225806,47.5483870968,58.3548387097,0.0387096774194,2.54838709677
2010,8,June Lake,0.0,153.635483871,66.0967741935,49.9677419355,56.935483871,0.0838709677419,2.54838709677
2010,8,Lone Pine,0.0,98.5,63.4838709677,49.0322580645,56.0,0.0483870967742,2.54838709677
2010,8,Lyman Lake,0.0,79.3129032258,59.5161290323,43.2903225806,50.064516129,0.0806451612903,2.54838709677
2010,8,Meadows Pass,0.0,77.2516129032,67.4838709677,46.0322580645,55.9032258065,0.0806451612903,2.54838709677
2010,8,Morse Lake,0.0,84.1193548387,62.6129032258,42.4193548387,51.7096774194,0.0290322580645,2.54838709677
2010,8,Moses Mountain,0.0,29.5032258065,65.9677419355,48.3548387097,56.5161290323,0.103225806452,2.54838709677
2010,8,Mount Crag,0.0,99.7225806452,62.3225806452,47.9032258065,53.8387096774,0.0354838709677,2.54838709677
2010,8,Mount Gardner,0.0,89.9387096774,65.0322580645,51.2258064516,57.064516129,0.0903225806452,2.54838709677
2010,8,Mowich,0.0,54.7290322581,68.1935483871,50.3870967742,57.9032258065,0.058064516129,2.54838709677
2010,8,Olallie Meadows,0.0,107.077419355,62.2580645161,48.7419354839,54.3870967742,0.103225806452,2.54838709677
2010,8,Paradise ,0.0,99.9161290323,61.6774193548,46.0,52.6774193548,0.1,2.54838709677
2010,8,Park Creek Ridge,0.0,60.7290322581,65.5161290323,48.9032258065,56.1290322581,0.0612903225806,2.54838709677
2010,8,Pigtail Peak,0.0,73.7935483871,60.3870967742,42.9032258065,51.0,0.0516129032258,2.54838709677
2010,8,Pope Ridge,0.0,32.8870967742,75.4516129032,48.6451612903,59.1290322581,0.0516129032258,2.54838709677
2010,8,Potato Hill,0.0,47.1483870968,69.6129032258,51.5483870968,59.2903225806,0.0516129032258,2.54838709677
2010,8,Quartz Peak,0.0,47.1483870968,69.6129032258,51.5483870968,59.2903225806,0.0516129032258,2.54838709677
2010,8,Rex River,0.0,91.2193548387,63.2903225806,48.3870967742,55.2258064516,0.1,2.54838709677
2010,8,Salmon Meadows,0.0,24.4032258065,68.7419354839,45.6451612903,56.5483870968,0.0387096774194,2.54838709677
2010,8,Sasse Ridge,0.0,51.7,68.5806451613,48.2903225806,56.3225806452,0.041935483871,2.54838709677
2010,8,Sheep Canyon,0.0,134.696774194,64.3225806452,48.1290322581,55.1290322581,0.0677419354839,2.54838709677
2010,8,Skookum Creek,0.0,124.487096774,64.0,50.8709677419,56.4516129032,0.248387096774,2.54838709677
2010,8,Spencer Meadow,0.0,92.4290322581,67.1612903226,45.7419354839,55.9032258065,0.0290322580645,2.54838709677
2010,8,Spirit Lake,0.0,90.6322580645,67.064516129,48.7419354839,57.4838709677,0.058064516129,2.54838709677
2010,8,Stampede Pass,0.0,65.3580645161,62.5483870968,48.8064516129,54.5161290323,0.0741935483871,2.54838709677
2010,8,Surprise Lakes,0.0,94.6580645161,65.7419354839,46.9677419355,55.1935483871,0.0483870967742,2.54838709677
2010,8,Swamp Creek,0.0,33.2193548387,68.7419354839,44.5161290323,54.7741935484,0.0129032258065,2.54838709677
2010,8,Thunder Basin,0.0,59.4741935484,65.1612903226,42.4193548387,51.1935483871,0.1,2.54838709677
2010,8,Tinkham Creek,0.0,87.4193548387,66.9032258065,48.5161290323,56.0,0.0806451612903,2.54838709677
2010,8,Touchet,0.0,49.5096774194,67.6129032258,49.4193548387,58.1935483871,0.0387096774194,2.54838709677
2010,8,Trough,0.0,28.3096774194,65.064516129,48.6774193548,56.064516129,0.0129032258065,2.54838709677
2010,8,Upper Wheeler,0.0,24.5741935484,67.2580645161,48.8064516129,57.1612903226,0.0129032258065,2.54838709677
2010,8,Waterhole,0.0,82.8935483871,60.8387096774,43.7741935484,51.5161290323,0.0258064516129,2.54838709677
2010,8,Wells Creek,0.0,81.5935483871,63.1290322581,48.6129032258,54.935483871,0.106451612903,2.54838709677
2010,8,White Pass ES,0.0,37.9161290323,70.935483871,51.5161290323,60.2258064516,0.0225806451613,2.54838709677
2010,9,Alpine Meadows,0.0,152.376666667,56.3,46.4,50.3666666667,0.4,2.5
2010,9,Blewett Pass,0.0,33.3833333333,61.0666666667,44.9333333333,51.5666666667,0.126666666667,2.5
2010,9,Burnt Mountain,0.0,74.5733333333,55.4,44.3666666667,49.5333333333,0.236666666667,2.5
2010,9,Corral Pass,0.0,57.3333333333,52.7,39.5,45.3666666667,0.0833333333333,2.5
2010,9,Cougar Mountain,0.0,86.6066666667,56.4,46.8666666667,51.6,0.223333333333,2.5
2010,9,Dungeness,0.0,68.7333333333,57.9333333333,43.8666666667,49.3333333333,0.0566666666667,2.5
2010,9,Elbow Lake,0.0,150.8,59.5333333333,46.4666666667,51.8333333333,0.58,2.5
2010,9,Grouse Camp,0.0,35.7233333333,58.6333333333,39.5333333333,47.1666666667,0.08,2.5
2010,9,Hart's Pass,0.0,49.9533333333,49.3333333333,37.8333333333,41.14,0.0862068965517,2.5
2010,9,Huckleberry,0.0,37.9466666667,63.0666666667,45.8,53.0,0.0733333333333,2.5
2010,9,June Lake,0.0,160.456666667,59.2,47.4333333333,52.4,0.33,2.5
2010,9,Lone Pine,0.0,102.193333333,55.8,45.7333333333,50.4666666667,0.173333333333,2.5
2010,9,Lyman Lake,0.0,83.2533333333,51.9666666667,39.2,44.4666666667,0.166666666667,2.5
2010,9,Meadows Pass,0.0,82.8666666667,59.5333333333,43.6,51.5,0.21,2.5
2010,9,Morse Lake,0.0,86.6366666667,54.9,39.1666666667,46.0333333333,0.116666666667,2.5
2010,9,Moses Mountain,0.0,32.3733333333,55.4666666667,41.9333333333,48.2,0.0833333333333,2.5
2010,9,Mount Crag,0.0,102.16,55.3666666667,43.2,48.2333333333,0.146666666667,2.5
2010,9,Mount Gardner,0.0,95.6433333333,57.5666666667,47.7333333333,52.1,0.223333333333,2.5
2010,9,Mowich,0.0,58.53,62.6333333333,48.2333333333,54.1666666667,0.133333333333,2.5
2010,9,Olallie Meadows,0.0,113.865517241,54.6896551724,45.0,49.5172413793,0.248275862069,2.48275862069
2010,9,Paradise ,0.0,105.986666667,54.3333333333,42.0666666667,47.7,0.223333333333,2.5
2010,9,Park Creek Ridge,0.0,63.5566666667,56.5333333333,43.8333333333,49.1333333333,0.126666666667,2.5
2010,9,Pigtail Peak,0.0,77.1833333333,52.6,39.6,45.3,0.14,2.5
2010,9,Pope Ridge,0.0,34.3966666667,65.1333333333,43.8,51.7,0.08,2.5
2010,9,Potato Hill,0.0,49.37,59.7333333333,45.7666666667,51.5,0.07,2.5
2010,9,Quartz Peak,0.0,49.37,59.7333333333,45.7666666667,51.5,0.07,2.5
2010,9,Rex River,0.0,97.4666666667,56.9666666667,45.2333333333,50.8666666667,0.226666666667,2.5
2010,9,Salmon Meadows,0.0,26.03,58.4,40.2666666667,48.5333333333,0.0733333333333,2.5
2010,9,Sasse Ridge,0.0,54.8433333333,58.0,43.8666666667,49.6333333333,0.12,2.5
2010,9,Sheep Canyon,0.0,141.183333333,56.3666666667,44.7,50.1666666667,0.313333333333,2.5
2010,9,Skookum Creek,0.0,137.206666667,57.4333333333,47.2333333333,51.9333333333,0.4,2.5
2010,9,Spencer Meadow,0.0,95.53,59.1666666667,44.5333333333,51.2666666667,0.176666666667,2.5
2010,9,Spirit Lake,0.0,94.7,60.0689655172,47.7586206897,53.275862069,0.137931034483,2.55172413793
2010,9,Stampede Pass,0.0,70.43,54.4,44.7666666667,49.1666666667,0.186666666667,2.5
2010,9,Surprise Lakes,0.0,98.27,57.6333333333,44.2,49.7666666667,0.18,2.5
2010,9,Swamp Creek,0.0,34.6866666667,59.1666666667,41.6666666667,49.0333333333,0.08,2.5
2010,9,Thunder Basin,0.0,64.8733333333,55.8666666667,40.6666666667,46.9,0.266666666667,2.5
2010,9,Tinkham Creek,0.0,93.4766666667,58.1,45.3,51.0,0.233333333333,2.5
2010,9,Touchet,0.0,52.2233333333,60.4333333333,44.9333333333,51.7666666667,0.08,2.5
2010,9,Trough,0.0,29.6266666667,56.1,42.8333333333,48.6666666667,0.0633333333333,2.5
2010,9,Upper Wheeler,0.0,26.5033333333,57.0666666667,43.4666666667,49.7666666667,0.0966666666667,2.5
2010,9,Waterhole,0.0,84.42,52.5666666667,39.8666666667,45.8,0.0933333333333,2.5
2010,9,Wells Creek,0.0,86.2966666667,56.0,43.3333333333,49.0666666667,0.236666666667,2.5
2010,9,White Pass ES,0.0,39.79,61.1666666667,47.2666666667,53.6,0.08,2.5
2011,1,Alpine Meadows,17.4161290323,76.5967741935,37.6774193548,31.0322580645,34.3225806452,0.98064516129,2.54838709677
2011,1,Blewett Pass,8.31290322581,16.5129032258,36.2903225806,25.8387096774,30.935483871,0.177419354839,2.54838709677
2011,1,Burnt Mountain,6.05161290323,36.1903225806,38.5806451613,30.4516129032,34.2258064516,0.383870967742,2.54838709677
2011,1,Cougar Mountain,7.12258064516,48.4483870968,38.5161290323,31.0967741935,34.8387096774,0.641935483871,2.54838709677
2011,1,Dungeness,9.16774193548,28.7064516129,41.2580645161,30.7419354839,35.1935483871,0.122580645161,2.54838709677
2011,1,Elbow Lake,18.3774193548,71.935483871,38.4516129032,30.4516129032,33.935483871,0.758064516129,2.54838709677
2011,1,Grouse Camp,10.0709677419,16.1935483871,33.9032258065,22.5806451613,28.064516129,0.158064516129,2.54838709677
2011,1,Hart's Pass,27.9709677419,28.4774193548,29.9677419355,18.6774193548,23.8709677419,0.309677419355,2.54838709677
2011,1,Huckleberry,0.996774193548,20.7225806452,39.8709677419,29.6129032258,34.4516129032,0.309677419355,2.54838709677
2011,1,June Lake,25.4774193548,84.7161290323,38.7096774194,30.7741935484,34.5806451613,0.81935483871,2.54838709677
2011,1,Lone Pine,24.2741935484,44.3322580645,36.9677419355,29.2258064516,33.1290322581,0.393548387097,2.54838709677
2011,1,Lyman Lake,28.535483871,35.5290322581,32.5161290323,22.2580645161,26.8064516129,0.358064516129,2.54838709677
2011,1,Meadows Pass,13.9709677419,48.7290322581,39.1612903226,28.0,32.9677419355,0.706451612903,2.54838709677
2011,1,Morse Lake,29.6806451613,43.0870967742,35.4516129032,22.2903225806,28.8064516129,0.361290322581,2.54838709677
2011,1,Moses Mountain,7.35483870968,9.13870967742,30.5161290323,20.9677419355,26.0322580645,0.0451612903226,2.54838709677
2011,1,Mount Crag,24.9838709677,49.3709677419,38.0967741935,28.7741935484,33.1612903226,0.190322580645,2.54838709677
2011,1,Mount Gardner,10.3774193548,50.7774193548,38.064516129,30.8387096774,34.3548387097,0.716129032258,2.54838709677
2011,1,Mowich,0.170967741935,24.7322580645,44.6451612903,35.0,39.3548387097,0.367741935484,2.54838709677
2011,1,Olallie Meadows,22.6612903226,62.0096774194,35.0322580645,26.5806451613,31.064516129,0.954838709677,2.54838709677
2011,1,Paradise ,35.1064516129,55.9193548387,36.6129032258,27.1935483871,31.4516129032,0.725806451613,2.54838709677
2011,1,Park Creek Ridge,20.6161290323,35.6,34.5161290323,23.935483871,29.3548387097,0.425806451613,2.54838709677
2011,1,Pigtail Peak,27.8709677419,37.7096774194,33.6451612903,22.8064516129,28.2258064516,0.464516129032,2.54838709677
2011,1,Pope Ridge,9.5064516129,18.2870967742,36.9032258065,23.9032258065,28.935483871,0.18064516129,2.54838709677
2011,1,Potato Hill,13.8290322581,26.5387096774,31.2903225806,22.1612903226,26.3225806452,0.235483870968,2.54838709677
2011,1,Quartz Peak,13.8290322581,26.5387096774,31.2903225806,22.1612903226,26.3225806452,0.235483870968,2.54838709677
2011,1,Rex River,13.8806451613,52.5032258065,38.8064516129,30.1935483871,34.3225806452,0.816129032258,2.54838709677
2011,1,Salmon Meadows,6.07096774194,8.28387096774,32.3548387097,18.064516129,24.3870967742,0.0451612903226,2.54838709677
2011,1,Sasse Ridge,15.4032258065,29.4032258065,36.0967741935,25.6129032258,30.4516129032,0.374193548387,2.54838709677
2011,1,Sheep Canyon,24.0032258065,70.3193548387,38.7741935484,30.2903225806,34.4838709677,0.6,2.54838709677
2011,1,Skookum Creek,8.34193548387,65.6483870968,39.6774193548,32.4838709677,36.0,1.09032258065,2.54838709677
2011,1,Spencer Meadow,16.3548387097,48.8161290323,36.8709677419,28.1935483871,32.6774193548,0.387096774194,2.54838709677
2011,1,Spirit Lake,2.11935483871,43.3225806452,40.9032258065,30.7096774194,35.8064516129,0.4,2.54838709677
2011,1,Stampede Pass,16.1806451613,40.7870967742,34.0,26.4516129032,30.3870967742,0.577419354839,2.54838709677
2011,1,Surprise Lakes,26.1903225806,53.7677419355,36.064516129,26.6774193548,30.9677419355,0.490322580645,2.54838709677
2011,1,Swamp Creek,9.18387096774,20.6451612903,34.7096774194,24.0322580645,28.4193548387,0.283870967742,2.54838709677
2011,1,Thunder Basin,15.5870967742,34.1935483871,34.1290322581,23.064516129,27.7741935484,0.41935483871,2.54838709677
2011,1,Tinkham Creek,15.3580645161,51.3741935484,35.9032258065,28.4516129032,31.7096774194,0.703225806452,2.54838709677
2011,1,Touchet,14.435483871,26.4419354839,34.8387096774,24.3225806452,29.7096774194,0.216129032258,2.54838709677
2011,1,Trough,6.8064516129,13.5161290323,35.2580645161,24.6129032258,30.0322580645,0.0935483870968,2.54838709677
2011,1,Upper Wheeler,6.45483870968,12.9129032258,35.4838709677,25.2258064516,29.7741935484,0.11935483871,2.54838709677
2011,1,Waterhole,23.4193548387,36.364516129,35.4193548387,26.5161290323,31.0,0.287096774194,2.54838709677
2011,1,Wells Creek,17.4935483871,36.9096774194,35.9032258065,27.7741935484,31.5806451613,0.438709677419,2.54838709677
2011,1,White Pass ES,12.6419354839,26.3193548387,33.5161290323,25.1290322581,29.6129032258,0.309677419355,2.54838709677
2011,10,Alpine Meadows,0.0,6.59677419355,47.2258064516,39.1935483871,42.6774193548,0.509677419355,1.06451612903
2011,10,Blewett Pass,0.0,1.62903225806,50.5161290323,36.8709677419,42.5483870968,0.0935483870968,1.06451612903
2011,10,Burnt Mountain,0.0,3.61935483871,46.2580645161,37.1935483871,41.6451612903,0.248387096774,1.06451612903
2011,10,Cougar Mountain,0.0,4.7935483871,47.6451612903,39.6129032258,43.6774193548,0.354838709677,1.06451612903
2011,10,Dungeness,0.0,3.48387096774,48.4516129032,36.4193548387,41.3870967742,0.151612903226,1.06451612903
2011,10,Elbow Lake,0.0,4.74193548387,48.5483870968,38.6129032258,43.0,0.332258064516,1.06451612903
2011,10,Grouse Camp,0.0,1.77096774194,45.8387096774,32.9677419355,38.1935483871,0.0935483870968,1.06451612903
2011,10,Hart's Pass,0.377419354839,2.48709677419,38.9677419355,29.1612903226,33.3548387097,0.141935483871,1.06451612903
2011,10,Huckleberry,0.0,2.33225806452,52.4516129032,38.7741935484,44.5806451613,0.141935483871,1.06451612903
2011,10,June Lake,0.0,7.30967741935,49.1290322581,40.0967741935,44.1935483871,0.461290322581,1.06451612903
2011,10,Lone Pine,0.0,3.95483870968,46.6129032258,38.6774193548,42.4193548387,0.216129032258,1.06451612903
2011,10,Lyman Lake,0.887096774194,3.79032258065,41.0,31.064516129,35.2258064516,0.229032258065,1.06451612903
2011,10,Meadows Pass,0.0,4.47741935484,50.5806451613,36.7419354839,43.2580645161,0.338709677419,1.06451612903
2011,10,Morse Lake,0.0451612903226,3.59032258065,45.0,32.8709677419,37.7741935484,0.196774193548,1.06451612903
2011,10,Moses Mountain,0.0258064516129,1.69032258065,44.2258064516,34.2903225806,38.6451612903,0.0709677419355,1.06451612903
2011,10,Mount Crag,0.0,5.25161290323,45.2258064516,35.8064516129,39.9032258065,0.241935483871,1.06451612903
2011,10,Mount Gardner,0.0,5.31935483871,47.9032258065,40.4838709677,43.9677419355,0.370967741935,1.06451612903
2011,10,Mowich,0.0,2.8064516129,53.2580645161,40.8709677419,46.0967741935,0.2,1.06451612903
2011,10,Olallie Meadows,0.0258064516129,6.16129032258,44.5161290323,37.4838709677,40.7741935484,0.438709677419,1.06451612903
2011,10,Paradise ,0.0806451612903,4.85806451613,45.064516129,34.7419354839,39.4838709677,0.332258064516,1.06451612903
2011,10,Park Creek Ridge,0.0451612903226,3.37419354839,46.1290322581,35.5806451613,40.0967741935,0.216129032258,1.06451612903
2011,10,Pigtail Peak,0.122580645161,3.34838709677,42.6774193548,32.1290322581,36.8064516129,0.229032258065,1.06451612903
2011,10,Pope Ridge,0.0225806451613,1.46129032258,50.5161290323,36.3225806452,42.3870967742,0.0870967741935,1.06451612903
2011,10,Potato Hill,0.0322580645161,1.19677419355,48.3225806452,37.8064516129,41.8064516129,0.0677419354839,1.06451612903
2011,10,Quartz Peak,0.0322580645161,1.19677419355,48.3225806452,37.8064516129,41.8064516129,0.0677419354839,1.06451612903
2011,10,Rex River,0.0,5.33225806452,47.7741935484,38.064516129,42.8064516129,0.409677419355,1.06451612903
2011,10,Salmon Meadows,0.0,1.37741935484,47.5483870968,32.6774193548,39.5806451613,0.058064516129,1.06451612903
2011,10,Sasse Ridge,0.0,2.52580645161,47.6774193548,36.1935483871,40.6129032258,0.167741935484,1.06451612903
2011,10,Sheep Canyon,0.0,7.37741935484,47.2580645161,37.9677419355,42.4838709677,0.4,1.06451612903
2011,10,Skookum Creek,0.0,7.83548387097,48.6774193548,39.8064516129,44.0322580645,0.612903225806,1.06451612903
2011,10,Spencer Meadow,0.0193548387097,3.39032258065,48.5806451613,38.7419354839,43.5483870968,0.203225806452,1.06451612903
2011,10,Spirit Lake,0.0,4.26129032258,50.2258064516,40.6451612903,45.1612903226,0.238709677419,1.06451612903
2011,10,Stampede Pass,0.0,3.50322580645,44.8709677419,37.4838709677,40.9032258065,0.270967741935,1.06451612903
2011,10,Surprise Lakes,0.0,5.00967741935,46.5483870968,36.8064516129,41.2580645161,0.312903225806,1.06451612903
2011,10,Swamp Creek,0.0,2.63548387097,47.5806451613,34.3225806452,39.6451612903,0.161290322581,1.06451612903
2011,10,Thunder Basin,0.00322580645161,3.99677419355,45.3548387097,33.3548387097,38.3225806452,0.251612903226,1.06451612903
2011,10,Tinkham Creek,0.0,5.73870967742,48.6774193548,38.3225806452,43.2580645161,0.422580645161,1.06451612903
2011,10,Touchet,0.0,2.82258064516,48.6129032258,36.7096774194,41.8064516129,0.161290322581,1.06451612903
2011,10,Trough,0.0258064516129,1.47741935484,45.2580645161,34.8387096774,39.4516129032,0.0709677419355,1.06451612903
2011,10,Upper Wheeler,0.0,1.41612903226,46.3870967742,36.1290322581,40.9677419355,0.0709677419355,1.06451612903
2011,10,Waterhole,0.154838709677,2.48064516129,43.5161290323,32.2580645161,37.3225806452,0.141935483871,1.06451612903
2011,10,Wells Creek,0.0258064516129,3.02258064516,45.5161290323,35.3548387097,40.0967741935,0.209677419355,1.06451612903
2011,10,White Pass ES,0.0,1.44516129032,45.3548387097,34.9677419355,39.7419354839,0.0967741935484,1.06451612903
2011,11,Alpine Meadows,5.04,22.7466666667,37.8,29.8,33.2333333333,0.6,1.06666666667
2011,11,Blewett Pass,1.37333333333,4.67,37.6333333333,26.2333333333,31.1666666667,0.156666666667,1.06666666667
2011,11,Burnt Mountain,2.33666666667,11.55,37.9,27.6333333333,32.3666666667,0.356666666667,1.06666666667
2011,11,Cougar Mountain,2.56,16.1133333333,38.7,30.8,34.2,0.443333333333,1.06666666667
2011,11,Dungeness,0.62,6.93,40.2666666667,28.2333333333,33.1666666667,0.25,1.06666666667
2011,11,Elbow Lake,5.31333333333,19.1633333333,39.0333333333,29.2666666667,33.2,0.796666666667,1.06666666667
2011,11,Grouse Camp,1.62,4.85,33.2,21.1,26.8,0.163333333333,1.06666666667
2011,11,Hart's Pass,4.59333333333,7.47333333333,27.1333333333,16.2333333333,21.0333333333,0.32,1.06666666667
2011,11,Huckleberry,0.536666666667,6.73333333333,42.3,29.4,34.3,0.213333333333,1.06666666667
2011,11,June Lake,2.88666666667,23.0433333333,40.0,31.2666666667,34.9333333333,0.803333333333,1.06666666667
2011,11,Lone Pine,3.38666666667,12.1,36.9333333333,29.4333333333,32.8333333333,0.52,1.06666666667
2011,11,Lyman Lake,7.89666666667,10.9733333333,31.0333333333,18.9,24.2666666667,0.37,1.06666666667
2011,11,Meadows Pass,4.79666666667,16.9033333333,39.3666666667,28.3666666667,33.0333333333,0.516666666667,1.06666666667
2011,11,Morse Lake,5.63333333333,11.4033333333,35.3666666667,21.1333333333,27.7333333333,0.533333333333,1.06666666667
